Geography Type,Geography,Group Name,Group Category,Indicator Name,Indicator Category,Time Period,Year,Estimate (%),95% CI (%),Sample Size,Vaccine,Suppression Flag
State,New Mexico,Disability status (any),Yes,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,73.2,63.7 - 82.7,118,COVID-19,0
State,New Mexico,Sexual orientation,Don't know/refused,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,67.4,55.9 - 78.8,78,COVID-19,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Same as other races or ethnicities,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,61.9,56.9 - 67.0,562,COVID-19,0
State,New Mexico,Pregnancy status (females age 18-49 years),Pregnant,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,NA,NA,NA,COVID-19,1
State,New Mexico,Pregnancy status (females age 18-49 years),Pregnant,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,NA,NA,NA,COVID-19,1
State,New Mexico,Received any non-COVID-19 vaccine(s) in past two years,Yes,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,79.3,74.9 - 83.6,578,COVID-19,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Better than other races or ethnicities,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,77.6,69.4 - 85.7,186,COVID-19,0
State,New Mexico,Pregnancy status (females age 18-49 years),Not pregnant,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,67.6,60.3 - 74.8,221,COVID-19,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Don't know/refused,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,66.9,57.8 - 76.0,166,COVID-19,0
State,New Mexico,Received any non-COVID-19 vaccine(s) in past two years,No,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,46.3,40.0 - 52.6,370,COVID-19,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Worse than other races or ethnicities,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,47.5,27.9 - 67.0,30,COVID-19,0
State,New Mexico,Confidence in COVID-19 vaccine safety,Somewhat or not at all safe for me,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,35.8,30.0 - 41.5,427,COVID-19,0
State,New Mexico,Healthcare provider recommended I get a COVID-19 vaccine,No,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,63,58.5 - 67.4,745,COVID-19,0
State,New Mexico,Healthcare provider recommended I get a COVID-19 vaccine,Yes,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,72.8,64.8 - 80.7,205,COVID-19,0
State,New Mexico,Concern about getting COVID-19 disease,A little or not at all concerned,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,44.5,39.1 - 50.0,521,COVID-19,0
State,New Mexico,Concern about getting COVID-19 disease,Very or moderately concerned,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,92.9,90.1 - 95.8,434,COVID-19,0
State,New Mexico,Confidence in COVID-19 vaccine safety,Very or completely safe for me,Confidence that COVID-19 vaccine is important,Confidence that COVID-19 vaccine is important to protect me (somewhat or very important),September 29 - October 26,2024,94,91.3 - 96.7,514,COVID-19,0
State,New Mexico,Confidence in COVID-19 vaccine safety,Somewhat or not at all safe for me,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 1 - September 28,2024,22.7,18.1 - 27.2,610,COVID-19,0
State,New Mexico,Health condition associated with higher risk for viral respiratory diseases,Yes,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,68.8,61.6 - 75.9,265,COVID-19,0
State,New Mexico,Disability status (any),Yes,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,56.8,45.5 - 68.0,121,COVID-19,0
State,New Mexico,Health condition associated with higher risk for viral respiratory diseases,No,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,33.7,29.4 - 38.1,687,COVID-19,0
State,New Mexico,Sexual orientation,Heterosexual/Straight,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,40.1,35.8 - 44.4,814,COVID-19,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Same as other races or ethnicities,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,39.1,34.1 - 44.1,569,COVID-19,0
State,New Mexico,Pregnancy status (females age 18-49 years),Pregnant,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,NA,NA,NA,COVID-19,1
State,New Mexico,Pregnancy status (females age 18-49 years),Pregnant,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,NA,NA,NA,COVID-19,1
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Better than other races or ethnicities,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,51.9,42.2 - 61.6,185,COVID-19,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Don't know/refused,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,44.7,35.7 - 53.6,169,COVID-19,0
State,New Mexico,Received any non-COVID-19 vaccine(s) in past two years,No,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,24.9,19.7 - 30.1,379,COVID-19,0
State,New Mexico,Pregnancy status (females age 18-49 years),Not pregnant,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,46.9,39.1 - 54.7,223,COVID-19,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Worse than other races or ethnicities,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,35.5,18.8 - 52.1,31,COVID-19,0
State,New Mexico,Received any non-COVID-19 vaccine(s) in past two years,Yes,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,56.1,50.9 - 61.3,581,COVID-19,0
State,New Mexico,Confidence that COVID-19 vaccine is important,Somewhat or very important to protect me from COVID-19,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,60.6,55.7 - 65.5,645,COVID-19,0
State,New Mexico,Healthcare provider recommended I get a COVID-19 vaccine,No,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,38.5,34.1 - 42.8,755,COVID-19,0
State,New Mexico,Healthcare provider recommended I get a COVID-19 vaccine,Yes,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,57,48.3 - 65.8,207,COVID-19,0
State,New Mexico,Confidence in COVID-19 vaccine safety,Very or completely safe for me,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,62.7,57.3 - 68.1,516,COVID-19,0
State,New Mexico,Confidence in COVID-19 vaccine safety,Somewhat or not at all safe for me,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,21.4,16.8 - 26.0,430,COVID-19,0
State,New Mexico,Confidence that COVID-19 vaccine is important,A little or not at all important to protect me from COVID-19,Concerned about COVID-19 disease,Concerned about COVID-19 disease,September 29 - October 26,2024,8.6,5.1 - 12.1,310,COVID-19,0
State,New Mexico,Healthcare provider recommended I get a flu vaccine,No,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,25.2,21.1 - 29.2,651,Flu,0
State,New Mexico,Born in the U.S.,Not born in the U.S.,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,31.3,20.9 - 41.7,127,Flu,0
State,New Mexico,Born in the U.S.,Born in the U.S.,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,29.6,25.7 - 33.5,803,Flu,0
State,New Mexico,Poverty status,"Above poverty, income >=$75k",Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,30.2,24.1 - 36.2,367,Flu,0
State,New Mexico,Language of interview,Other,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Insurance status,Not insured,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,18,10.0 - 26.0,87,Flu,0
State,New Mexico,Insurance status,Insured,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,31.3,27.4 - 35.2,855,Flu,0
State,New Mexico,Language of interview,Spanish,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,32.9,21.5 - 44.4,92,Flu,0
State,New Mexico,Sex,Female,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,34.8,29.8 - 39.7,572,Flu,0
State,New Mexico,Language of interview,English,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,29.5,25.8 - 33.3,871,Flu,0
State,New Mexico,Sex,Male,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,25.3,20.3 - 30.3,392,Flu,0
State,New Mexico,Race/Ethnicity (7 level),"White, non-Hispanic",Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,28.3,23.1 - 33.4,454,Flu,0
State,New Mexico,Race/Ethnicity (7 level),"Other or multiple races, non-Hispanic",Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Race/Ethnicity (7 level),"American Indian/Alaska Native, non-Hispanic",Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,28.6,10.2 - 46.9,31,Flu,0
State,New Mexico,Race/Ethnicity (7 level),"Black, non-Hispanic",Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Poverty status,Unknown income,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,26.4,18.4 - 34.5,177,Flu,0
State,New Mexico,Race/Ethnicity (7 level),Hispanic,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,32.5,27.2 - 37.9,410,Flu,0
State,New Mexico,Poverty status,Below poverty,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,29.4,20.2 - 38.6,117,Flu,0
State,New Mexico,Race/Ethnicity (7 level),"Asian, non-Hispanic",Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Poverty status,"Above poverty, income <$75k",Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,32.5,26.3 - 38.8,303,Flu,0
State,New Mexico,Disability status (any),No,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,29.5,25.7 - 33.4,843,Flu,0
State,New Mexico,Health condition associated with higher risk for viral respiratory diseases,No,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,24.3,20.4 - 28.2,687,Flu,0
State,New Mexico,Sexual orientation,Heterosexual/Straight,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,29.5,25.5 - 33.5,811,Flu,0
State,New Mexico,Health condition associated with higher risk for viral respiratory diseases,Yes,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,48.7,40.9 - 56.6,263,Flu,0
State,New Mexico,Sexual orientation,Don't know/refused,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,35,22.6 - 47.4,79,Flu,0
State,New Mexico,Sexual orientation,Gay/Lesbian/Bisexual/Other,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,29.9,17.2 - 42.5,67,Flu,0
State,New Mexico,Disability status (any),Yes,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,34.6,24.3 - 45.0,119,Flu,0
State,New Mexico,Pregnancy status (females age 18-49 years),Pregnant,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Pregnancy status (females age 18-49 years),Pregnant,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Same as other races or ethnicities,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,29,24.5 - 33.5,569,Flu,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Don't know/refused,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,29,20.6 - 37.4,166,Flu,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Better than other races or ethnicities,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,34.3,25.7 - 42.9,185,Flu,0
State,New Mexico,Pregnancy status (females age 18-49 years),Not pregnant,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,30.3,23.2 - 37.5,222,Flu,0
State,New Mexico,Self-perceived equity in seeking healthcare compared to other races/ethnicities,Worse than other races or ethnicities,Concerned about flu disease,Concerned about flu disease,September 29 - October 26,2024,28.9,12.8 - 45.1,30,Flu,0
State,New Mexico,Age by race/ethnicity,"50-64 years, Other or multiple races, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Age by race/ethnicity,"65+ years, Other or multiple races, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,All adults 18+ years,All adults 18+ years,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,62.4,58.4 - 66.4,926,Flu,0
State,New Mexico,Age,50-64 years,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,57.9,49.4 - 66.5,208,Flu,0
State,New Mexico,Speaks a language other than English at home,No,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,66,61.1 - 70.9,638,Flu,0
State,New Mexico,Speaks a language other than English at home,Yes,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,53.4,46.1 - 60.8,256,Flu,0
State,New Mexico,Race/Ethnicity (4 level),"Other or multiple races, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,61.3,48.9 - 73.8,64,Flu,0
State,New Mexico,Race/Ethnicity (4 level),Hispanic,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,59,52.9 - 65.1,386,Flu,0
State,New Mexico,Race/Ethnicity (4 level),"White, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,67.5,61.7 - 73.3,444,Flu,0
State,New Mexico,Race/Ethnicity (4 level),"Black, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Metropolitan statistical area,Urban,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,74.3,67.8 - 80.7,242,Flu,0
State,New Mexico,Age,65+ years,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,71.4,64.8 - 78.0,298,Flu,0
State,New Mexico,Age,18-49 years,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,60.5,54.6 - 66.4,420,Flu,0
State,New Mexico,Metropolitan statistical area,Suburban,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,63.1,57.0 - 69.1,398,Flu,0
State,New Mexico,Metropolitan statistical area,Rural,Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,52.3,45.2 - 59.5,286,Flu,0
State,New Mexico,Age by race/ethnicity,"18-49 years, Other or multiple races, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Age by race/ethnicity,"65+ years, Black, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Age by race/ethnicity,"18-49 years, Black, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,NA,NA,NA,Flu,1
State,New Mexico,Age by race/ethnicity,"18-49 years, White, non-Hispanic",Confidence in flu vaccine safety,Confidence in flu vaccine safety,September 29 - October 26,2024,67.2,57.6 - 76.9,159,Flu,0
